hw.ncpu: 1
hw.physmem: 2105200640
time,v_inactive_count,v_inactive_target,v_active_count,v_free_count,v_free_min,v_free_target,v_free_reserved,v_pdpages,v_pdwakeups,v_vnodepgsout,v_vnodepgsin,v_vnodeout,v_vnodein,v_swappgsout,v_swappgsin
2871.877, 349036, 16057, 32923, 5423, 3202, 10705, 701, 655820, 60, 10581, 41856, 669, 5154, 3331, 26
2872.881, 341894, 16057, 38361, 7091, 3202, 10705, 701, 663218, 61, 10581, 41856, 669, 5154, 3461, 26
2873.886, 341900, 16057, 38638, 6806, 3202, 10705, 701, 663281, 61, 10581, 41856, 669, 5154, 3461, 26
2874.891, 341892, 16057, 11340, 34301, 3202, 10705, 701, 663346, 61, 10581, 41856, 669, 5154, 3461, 26
2875.895, 341898, 16057, 18587, 26993, 3202, 10705, 701, 663369, 61, 10581, 41856, 669, 5154, 3461, 26
2876.899, 341898, 16057, 26011, 19508, 3202, 10705, 701, 663404, 61, 10581, 41856, 669, 5154, 3461, 26
2877.903, 341924, 16057, 8101, 37532, 3202, 10705, 701, 663451, 61, 10581, 41880, 669, 5155, 3461, 26
2878.907, 341926, 16057, 15281, 30291, 3202, 10705, 701, 663468, 61, 10581, 41880, 669, 5155, 3461, 26
2879.911, 341926, 16057, 22758, 22753, 3202, 10705, 701, 663497, 61, 10581, 41880, 669, 5155, 3461, 26
2880.915, 341926, 16057, 28418, 17045, 3202, 10705, 701, 663538, 61, 10581, 41880, 669, 5155, 3461, 26
2881.919, 341936, 16057, 34997, 10400, 3202, 10705, 701, 663589, 61, 10581, 41894, 669, 5156, 3461, 26
2882.923, 341936, 16057, 39945, 5412, 3202, 10705, 701, 663650, 61, 10581, 41894, 669, 5156, 3461, 26
2883.928, 341936, 16057, 40367, 5011, 3202, 10705, 701, 663716, 61, 10581, 41894, 669, 5156, 3461, 26
2884.932, 341936, 16057, 40584, 4792, 3202, 10705, 701, 663783, 61, 10581, 41894, 669, 5156, 3461, 26
2885.936, 341936, 16057, 41602, 3766, 3202, 10705, 701, 663851, 61, 10581, 41894, 669, 5156, 3461, 26
2886.941, 341936, 16057, 41608, 3760, 3202, 10705, 701, 663920, 61, 10581, 41894, 669, 5156, 3461, 26
2887.945, 341936, 16057, 41610, 3758, 3202, 10705, 701, 663989, 61, 10581, 41894, 669, 5156, 3461, 26
2888.949, 334516, 16057, 43734, 9042, 3202, 10705, 701, 671605, 62, 10581, 41894, 669, 5156, 3567, 26
2889.953, 334516, 16057, 12017, 40979, 3202, 10705, 701, 671621, 62, 10581, 41894, 669, 5156, 3567, 26
2890.957, 334520, 16057, 10604, 42396, 3202, 10705, 701, 671635, 62, 10581, 41894, 669, 5156, 3567, 26
2891.961, 334531, 16057, 9190, 43812, 3202, 10705, 701, 671660, 62, 10581, 41894, 669, 5156, 3567, 26
2892.965, 334572, 16057, 16002, 36920, 3202, 10705, 701, 671683, 62, 10581, 41918, 669, 5157, 3567, 26
2893.969, 334572, 16057, 22990, 29875, 3202, 10705, 701, 671718, 62, 10581, 41918, 669, 5157, 3567, 26
2894.973, 334573, 16057, 29048, 23764, 3202, 10705, 701, 671762, 62, 10581, 41918, 669, 5157, 3567, 26
2895.977, 334585, 16057, 36659, 16086, 3202, 10705, 701, 671818, 62, 10581, 41920, 669, 5158, 3567, 26
2896.981, 334599, 16057, 41678, 11028, 3202, 10705, 701, 671884, 62, 10581, 41920, 669, 5158, 3567, 26
2897.989, 334599, 16057, 7643, 45394, 3202, 10705, 701, 671953, 62, 10581, 41920, 669, 5158, 3567, 26
2898.994, 334611, 16057, 14955, 37926, 3202, 10705, 701, 671973, 62, 10581, 41920, 669, 5158, 3567, 26
2899.998, 334609, 16057, 22015, 30808, 3202, 10705, 701, 672006, 62, 10581, 41920, 669, 5158, 3567, 26
2901.002, 334624, 16057, 12517, 40368, 3202, 10705, 701, 672023, 62, 10581, 41928, 669, 5159, 3567, 26
2902.007, 334643, 16057, 20197, 32625, 3202, 10705, 701, 672051, 62, 10581, 41928, 669, 5159, 3567, 26
2903.011, 334643, 16057, 26581, 26196, 3202, 10705, 701, 672092, 62, 10581, 41928, 669, 5159, 3567, 26
2904.015, 334643, 16057, 33253, 19468, 3202, 10705, 701, 672143, 62, 10581, 41928, 669, 5159, 3567, 26
2905.019, 334654, 16057, 39416, 13248, 3202, 10705, 701, 672205, 62, 10581, 41931, 669, 5160, 3567, 26
2906.023, 334654, 16057, 42249, 10393, 3202, 10705, 701, 672274, 62, 10581, 41931, 669, 5160, 3567, 26
2907.028, 334654, 16057, 42409, 10232, 3202, 10705, 701, 672344, 62, 10581, 41931, 669, 5160, 3567, 26
2908.032, 334654, 16057, 9875, 43007, 3202, 10705, 701, 672415, 62, 10581, 41931, 669, 5160, 3567, 26
2909.036, 334672, 16057, 16529, 36297, 3202, 10705, 701, 672438, 62, 10581, 41931, 669, 5160, 3567, 26
2910.040, 334677, 16057, 24271, 28481, 3202, 10705, 701, 672473, 62, 10581, 41938, 669, 5161, 3567, 26
2911.044, 334692, 16057, 12225, 40611, 3202, 10705, 701, 672488, 62, 10581, 41945, 669, 5162, 3567, 26
2912.048, 334702, 16057, 19769, 33004, 3202, 10705, 701, 672515, 62, 10581, 41945, 669, 5162, 3567, 26
2913.052, 334711, 16057, 26977, 25725, 3202, 10705, 701, 672555, 62, 10581, 41959, 669, 5165, 3567, 26
2914.056, 334717, 16057, 10627, 42193, 3202, 10705, 701, 672583, 62, 10581, 41964, 669, 5166, 3567, 26
2915.061, 334719, 16057, 17755, 35006, 3202, 10705, 701, 672608, 62, 10581, 41964, 669, 5166, 3567, 26
2916.065, 334733, 16057, 24474, 28218, 3202, 10705, 701, 672645, 62, 10581, 41964, 669, 5166, 3567, 26
2917.069, 334733, 16057, 31093, 21546, 3202, 10705, 701, 672692, 62, 10581, 41964, 669, 5166, 3567, 26
2918.073, 334733, 16057, 32905, 19720, 3202, 10705, 701, 672746, 62, 10581, 41964, 669, 5166, 3567, 26
2919.077, 334737, 16057, 33290, 19328, 3202, 10705, 701, 672801, 62, 10581, 41964, 669, 5166, 3567, 26
2920.081, 334748, 16057, 33681, 18923, 3202, 10705, 701, 672856, 62, 10581, 41964, 669, 5166, 3567, 26
2921.085, 334757, 16057, 14072, 38659, 3202, 10705, 701, 672874, 62, 10581, 41964, 669, 5166, 3567, 26
2922.089, 334757, 16057, 21598, 31071, 3202, 10705, 701, 672904, 62, 10581, 41964, 669, 5166, 3567, 26
2923.093, 334757, 16057, 28442, 24178, 3202, 10705, 701, 672946, 62, 10581, 41964, 669, 5166, 3567, 26
2924.098, 334757, 16057, 13532, 39203, 3202, 10705, 701, 672963, 62, 10581, 41964, 669, 5166, 3567, 26
2925.102, 334775, 16057, 21161, 31505, 3202, 10705, 701, 672992, 62, 10581, 41964, 669, 5166, 3567, 26
2926.106, 334784, 16057, 9555, 43190, 3202, 10705, 701, 673032, 62, 10581, 41972, 669, 5167, 3567, 26
2927.110, 334798, 16057, 16243, 36450, 3202, 10705, 701, 673053, 62, 10581, 41972, 669, 5167, 3567, 26
2928.114, 334798, 16057, 24339, 28288, 3202, 10705, 701, 673087, 62, 10581, 41972, 669, 5167, 3567, 26
2929.118, 334802, 16057, 8164, 44597, 3202, 10705, 701, 673133, 62, 10581, 41978, 669, 5168, 3567, 26
2930.123, 334802, 16057, 15435, 37265, 3202, 10705, 701, 673153, 62, 10581, 41978, 669, 5168, 3567, 26
2931.164, 334801, 16057, 23067, 29572, 3202, 10705, 701, 673185, 62, 10581, 41978, 669, 5168, 3567, 26
2932.169, 334801, 16057, 13516, 39194, 3202, 10705, 701, 673201, 62, 10581, 41978, 669, 5168, 3567, 26
2933.173, 334811, 16057, 21191, 31455, 3202, 10705, 701, 673229, 62, 10581, 41978, 669, 5168, 3567, 26
2934.177, 334821, 16057, 25516, 27084, 3202, 10705, 701, 673269, 62, 10581, 41978, 669, 5168, 3567, 26
2935.181, 334835, 16057, 14431, 38247, 3202, 10705, 701, 673286, 62, 10581, 41984, 669, 5169, 3567, 26
2936.185, 334838, 16057, 21818, 30798, 3202, 10705, 701, 673315, 62, 10581, 41984, 669, 5169, 3567, 26
2937.189, 334869, 16057, 28321, 24184, 3202, 10705, 701, 673355, 62, 10581, 42027, 669, 5175, 3567, 26
2938.193, 334918, 16057, 32125, 20350, 3202, 10705, 701, 673407, 62, 10581, 42027, 669, 5175, 3567, 26
2939.197, 334931, 16057, 14751, 37852, 3202, 10705, 701, 673425, 62, 10581, 42032, 669, 5176, 3567, 26
2940.201, 334931, 16057, 22305, 30236, 3202, 10705, 701, 673455, 62, 10581, 42032, 669, 5176, 3567, 26
2941.206, 334930, 16057, 28339, 24155, 3202, 10705, 701, 673498, 62, 10581, 42032, 669, 5176, 3567, 26
2942.210, 334951, 16057, 14196, 38382, 3202, 10705, 701, 673515, 62, 10581, 42054, 669, 5177, 3567, 26
2943.214, 334955, 16057, 21709, 30807, 3202, 10705, 701, 673543, 62, 10581, 42054, 669, 5177, 3567, 26
2944.218, 334955, 16057, 26871, 25603, 3202, 10705, 701, 673582, 62, 10581, 42054, 669, 5177, 3567, 26
2945.222, 334991, 16057, 33610, 18777, 3202, 10705, 701, 673630, 62, 10581, 42081, 669, 5180, 3567, 26
2946.227, 335026, 16057, 40020, 12293, 3202, 10705, 701, 673691, 62, 10581, 42081, 669, 5180, 3567, 26
2947.231, 335064, 16057, 42944, 9308, 3202, 10705, 701, 673762, 62, 10581, 42081, 669, 5180, 3567, 26
2948.235, 335101, 16057, 42960, 9254, 3202, 10705, 701, 673833, 62, 10581, 42081, 669, 5180, 3567, 26
2949.240, 335127, 16057, 42935, 9253, 3202, 10705, 701, 673904, 62, 10581, 42081, 669, 5180, 3567, 26
2950.244, 335179, 16057, 43010, 9125, 3202, 10705, 701, 673975, 62, 10581, 42081, 669, 5180, 3567, 26
2951.248, 335227, 16057, 43614, 8468, 3202, 10705, 701, 674046, 62, 10581, 42081, 669, 5180, 3567, 26
2952.252, 335254, 16057, 43600, 8455, 3202, 10705, 701, 674118, 62, 10581, 42081, 669, 5180, 3567, 26
2953.256, 335293, 16057, 44264, 7746, 3202, 10705, 701, 674191, 62, 10581, 42081, 669, 5180, 3567, 26
2954.260, 335310, 16057, 12756, 39445, 3202, 10705, 701, 674205, 62, 10581, 42089, 669, 5181, 3567, 26
2955.264, 335387, 16057, 20494, 31622, 3202, 10705, 701, 674231, 62, 10581, 42089, 669, 5181, 3567, 26
2956.269, 335412, 16057, 26581, 25460, 3202, 10705, 701, 674268, 62, 10581, 42089, 669, 5181, 3567, 26
2957.273, 335437, 16057, 32529, 19438, 3202, 10705, 701, 674315, 62, 10581, 42090, 669, 5182, 3567, 26
2958.277, 335482, 16057, 34960, 16942, 3202, 10705, 701, 674372, 62, 10581, 42090, 669, 5182, 3567, 26
2959.281, 335537, 16057, 7461, 44609, 3202, 10705, 701, 674430, 62, 10581, 42090, 669, 5182, 3567, 26
2960.285, 335541, 16057, 14809, 37194, 3202, 10705, 701, 674447, 62, 10581, 42090, 669, 5182, 3567, 26
2961.289, 335541, 16057, 21885, 30060, 3202, 10705, 701, 674475, 62, 10581, 42090, 669, 5182, 3567, 26
2962.293, 335563, 16057, 27519, 24359, 3202, 10705, 701, 674515, 62, 10581, 42090, 669, 5182, 3567, 26
2963.297, 335589, 16057, 12982, 38990, 3202, 10705, 701, 674529, 62, 10581, 42098, 669, 5183, 3567, 26
2964.301, 335590, 16057, 20659, 31248, 3202, 10705, 701, 674554, 62, 10581, 42098, 669, 5183, 3567, 26
2965.305, 335624, 16057, 26831, 24991, 3202, 10705, 701, 674593, 62, 10581, 42098, 669, 5183, 3567, 26
2966.309, 335652, 16057, 32814, 18935, 3202, 10705, 701, 674641, 62, 10581, 42103, 669, 5184, 3567, 26
2967.313, 335679, 16057, 36170, 15526, 3202, 10705, 701, 674699, 62, 10581, 42103, 669, 5184, 3567, 26
2968.317, 335725, 16057, 36867, 14777, 3202, 10705, 701, 674759, 62, 10581, 42103, 669, 5184, 3567, 26
2969.322, 336014, 16057, 8456, 43156, 3202, 10705, 701, 674820, 62, 10581, 42106, 669, 5185, 3567, 26
2970.327, 336329, 16057, 12511, 38689, 3202, 10705, 701, 674833, 62, 10581, 42112, 669, 5186, 3567, 26
2971.331, 336586, 16057, 18691, 32353, 3202, 10705, 701, 674857, 62, 10581, 42174, 669, 5191, 3567, 26
2972.337, 336626, 16057, 26845, 24075, 3202, 10705, 701, 674893, 62, 10581, 42197, 669, 5195, 3567, 26
2973.344, 336851, 16057, 32786, 18009, 3202, 10705, 701, 674942, 62, 10581, 42235, 669, 5200, 3567, 26
2974.380, 336993, 16057, 40648, 10008, 3202, 10705, 701, 674998, 62, 10581, 42269, 669, 5203, 3567, 26
2975.384, 337042, 16057, 46489, 4072, 3202, 10705, 701, 675068, 62, 10581, 42269, 669, 5203, 3567, 26
2976.390, 327710, 16057, 49579, 10402, 3202, 10705, 701, 684586, 63, 10581, 42290, 669, 5208, 3567, 26
2977.394, 328202, 16057, 49860, 9629, 3202, 10705, 701, 684668, 63, 10581, 42901, 669, 5327, 3567, 26
2978.400, 328404, 16057, 13381, 46222, 3202, 10705, 701, 684751, 63, 10581, 43134, 669, 5387, 3567, 26
2979.404, 328404, 16057, 20663, 38879, 3202, 10705, 701, 684776, 63, 10581, 43134, 669, 5387, 3567, 26
2980.408, 328405, 16057, 29701, 29768, 3202, 10705, 701, 684814, 63, 10581, 43134, 669, 5387, 3567, 26
2981.412, 328416, 16057, 11083, 48526, 3202, 10705, 701, 684871, 63, 10581, 43134, 669, 5387, 3567, 26
2982.417, 328416, 16057, 18984, 40561, 3202, 10705, 701, 684893, 63, 10581, 43134, 669, 5387, 3567, 26
2983.421, 328416, 16057, 23099, 36412, 3202, 10705, 701, 684928, 63, 10581, 43135, 669, 5388, 3567, 26
2984.425, 328482, 16057, 12962, 46575, 3202, 10705, 701, 684966, 63, 10581, 43167, 669, 5391, 3567, 26
2985.429, 328490, 16057, 20072, 39391, 3202, 10705, 701, 684991, 63, 10581, 43167, 669, 5391, 3567, 26
2986.433, 328490, 16057, 26349, 33062, 3202, 10705, 701, 685029, 63, 10581, 43167, 669, 5391, 3567, 26
2987.437, 328492, 16057, 32734, 26621, 3202, 10705, 701, 685075, 63, 10581, 43172, 669, 5394, 3567, 26
2988.441, 328562, 16057, 41700, 17569, 3202, 10705, 701, 685134, 63, 10581, 43172, 669, 5394, 3567, 26
2989.445, 328593, 16057, 48704, 10506, 3202, 10705, 701, 685208, 63, 10581, 43172, 669, 5394, 3567, 26
2990.450, 328593, 16057, 53904, 5264, 3202, 10705, 701, 685292, 63, 10581, 43172, 669, 5394, 3567, 26
2991.454, 320519, 16057, 60745, 6473, 3202, 10705, 701, 693528, 64, 10581, 43213, 669, 5409, 3567, 26
2992.458, 313431, 16057, 68318, 5927, 3202, 10705, 701, 700821, 65, 10581, 43307, 669, 5418, 3567, 26
2993.463, 313523, 16057, 70354, 3783, 3202, 10705, 701, 700936, 65, 10581, 43400, 669, 5432, 3567, 26
2994.467, 313583, 16057, 70341, 3736, 3202, 10705, 701, 701053, 65, 10581, 43435, 669, 5439, 3567, 26
2995.471, 313591, 16057, 70336, 3733, 3202, 10705, 701, 701170, 65, 10581, 43436, 669, 5440, 3567, 26
2996.476, 313629, 16057, 70298, 3733, 3202, 10705, 701, 701287, 65, 10581, 43436, 669, 5440, 3567, 26
2997.480, 306443, 16057, 70559, 10655, 3202, 10705, 701, 708673, 66, 10581, 43436, 669, 5440, 3567, 26
2998.489, 306443, 16057, 70559, 10655, 3202, 10705, 701, 708790, 66, 10581, 43436, 669, 5440, 3567, 26
2999.493, 306443, 16057, 70654, 10560, 3202, 10705, 701, 708907, 66, 10581, 43436, 669, 5440, 3567, 26
3000.498, 306443, 16057, 72124, 9078, 3202, 10705, 701, 709027, 66, 10581, 43436, 669, 5440, 3567, 26
3001.502, 306443, 16057, 72124, 9078, 3202, 10705, 701, 709147, 66, 10581, 43436, 669, 5440, 3567, 26
3002.506, 306443, 16057, 72124, 9078, 3202, 10705, 701, 709267, 66, 10581, 43436, 669, 5440, 3567, 26
3003.513, 306443, 16057, 72124, 9078, 3202, 10705, 701, 709387, 66, 10581, 43436, 669, 5440, 3567, 26
3004.517, 306443, 16057, 72384, 8816, 3202, 10705, 701, 709507, 66, 10581, 43436, 669, 5440, 3567, 26
3005.522, 306449, 16057, 72379, 8815, 3202, 10705, 701, 709627, 66, 10581, 43436, 669, 5440, 3567, 26
3006.526, 306449, 16057, 72848, 8343, 3202, 10705, 701, 709748, 66, 10581, 43436, 669, 5440, 3567, 26
3007.532, 306467, 16057, 72845, 8328, 3202, 10705, 701, 709869, 66, 10581, 43451, 669, 5442, 3567, 26
3008.537, 306827, 16057, 72893, 7917, 3202, 10705, 701, 709990, 66, 10581, 43859, 669, 5492, 3567, 26
3009.541, 306841, 16057, 72900, 7896, 3202, 10705, 701, 710111, 66, 10581, 43876, 669, 5495, 3567, 26
3010.545, 306843, 16057, 73517, 7271, 3202, 10705, 701, 710233, 66, 10581, 43879, 669, 5496, 3567, 26
3011.550, 306923, 16057, 12486, 68705, 3202, 10705, 701, 710252, 66, 10581, 43888, 669, 5497, 3567, 26
3012.554, 306926, 16057, 20404, 60722, 3202, 10705, 701, 710285, 66, 10581, 43888, 669, 5497, 3567, 26
3013.561, 306934, 16057, 10207, 71057, 3202, 10705, 701, 710328, 66, 10581, 43888, 669, 5497, 3567, 26
3014.566, 306949, 16057, 17718, 63417, 3202, 10705, 701, 710356, 66, 10581, 43888, 669, 5497, 3567, 26
3015.570, 306949, 16057, 24819, 56256, 3202, 10705, 701, 710396, 66, 10581, 43888, 669, 5497, 3567, 26
3016.574, 306949, 16057, 30542, 50486, 3202, 10705, 701, 710445, 66, 10581, 43888, 669, 5497, 3567, 26
3017.578, 306949, 16057, 39781, 41170, 3202, 10705, 701, 710508, 66, 10581, 43888, 669, 5497, 3567, 26
3018.582, 306949, 16057, 44959, 35950, 3202, 10705, 701, 710582, 66, 10581, 43888, 669, 5497, 3567, 26
3019.586, 306949, 16057, 51601, 29257, 3202, 10705, 701, 710667, 66, 10581, 43889, 669, 5498, 3567, 26
3020.590, 306949, 16057, 52839, 28010, 3202, 10705, 701, 710754, 66, 10581, 43889, 669, 5498, 3567, 26
3021.595, 306949, 16057, 52840, 28009, 3202, 10705, 701, 710841, 66, 10581, 43889, 669, 5498, 3567, 26
3022.600, 306949, 16057, 52843, 28006, 3202, 10705, 701, 710928, 66, 10581, 43889, 669, 5498, 3567, 26
3023.604, 306949, 16057, 53128, 27718, 3202, 10705, 701, 711016, 66, 10581, 43889, 669, 5498, 3567, 26
3024.608, 306949, 16057, 54354, 26483, 3202, 10705, 701, 711106, 66, 10581, 43889, 669, 5498, 3567, 26
3025.613, 306949, 16057, 55085, 25745, 3202, 10705, 701, 711197, 66, 10581, 43889, 669, 5498, 3567, 26
3026.631, 306952, 16057, 10205, 71024, 3202, 10705, 701, 711291, 66, 10581, 43889, 669, 5498, 3567, 26
3027.635, 306964, 16057, 17696, 63403, 3202, 10705, 701, 711318, 66, 10581, 43889, 669, 5498, 3567, 26
3028.639, 306970, 16057, 24793, 56240, 3202, 10705, 701, 711358, 66, 10581, 43889, 669, 5498, 3567, 26
3029.643, 306975, 16057, 30504, 50477, 3202, 10705, 701, 711406, 66, 10581, 43889, 669, 5498, 3567, 26
3030.648, 307019, 16057, 39723, 41145, 3202, 10705, 701, 711467, 66, 10581, 43889, 669, 5498, 3567, 26
3031.652, 307066, 16057, 44940, 35846, 3202, 10705, 701, 711540, 66, 10581, 43889, 669, 5498, 3567, 26
3032.657, 307066, 16057, 51606, 29129, 3202, 10705, 701, 711624, 66, 10581, 43889, 669, 5498, 3567, 26
3033.661, 307066, 16057, 52726, 28001, 3202, 10705, 701, 711711, 66, 10581, 43889, 669, 5498, 3567, 26
3034.665, 307066, 16057, 52728, 27999, 3202, 10705, 701, 711798, 66, 10581, 43889, 669, 5498, 3567, 26
